data_source_id,process_data_month,geography_name,product_name,category_type_name,disease_state_name,brand_name,channel_name,outlet_name,campaign_name,cost,planned_impressions,planned_clicks,planned_ctr,historical_avg_ctr,historical_conversion_rate,budget_utilization,seasonality_index,audience_reach_score,engagement_expectation,roi_category
DS131,2025-03,France,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,LinkedIn,Awareness Drive,52324.0,150156.0,9943.0,0.06622016730180934,0.05521475844935486,0.03680690768235739,0.7822877520261147,1.1794440679163771,0.5896511323708222,0.05050030531494143,Low
DS145,2025-03,USA,Elagolix,Women's Health,Endometriosis,Orilissa,Email,Twitter,Early Diagnosis,41930.0,580933.0,41981.0,0.07226487535208746,0.05409976887651943,0.019268998252585927,0.7090286677673658,0.8881294309450216,0.770625981380272,0.062112329714217866,High
DS058,2025-05,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,Facebook,Early Diagnosis,38233.0,480807.0,25024.0,0.0520467103041508,0.08755786140110781,0.03917282991330497,0.9326884501972743,0.884602635190945,0.8201096021835026,0.01241445150510282,High
DS200,2025-07,India,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,YouTube,Therapy Promotion,56394.0,75940.0,4682.0,0.06166371580053792,0.04148209085488623,0.04651364635823423,0.719231629505278,1.0220722398574573,0.9138810818258167,0.034127100281643,Low
DS156,2025-04,Canada,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,LinkedIn,Disease Education,17763.0,323104.0,10921.0,0.0338017297927436,0.02123004992355976,0.03778688433916213,0.6924104703377172,1.143265070872943,0.7331820594163057,0.04183813494234738,High
DS105,2025-03,USA,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,YouTube,Awareness Drive,10122.0,202552.0,11861.0,0.05855904998483409,0.09507454523301945,0.04929193745281678,0.9787541777498467,1.1296716741375774,0.8528126101221257,0.04979955147290006,High
DS111,2025-10,India,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,LinkedIn,Awareness Drive,46348.0,462402.0,9405.0,0.020341293411762624,0.03099278961871935,0.027569179086767537,0.6586146203156293,1.1606653658707031,0.902849592667641,0.014296714725371095,Low
DS181,2025-03,France,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,Google,Early Diagnosis,41895.0,446423.0,30438.0,0.0681827675935924,0.0956360440094231,0.049901910464694416,0.9905080252964488,0.9640551942885766,0.6251642219010161,0.055504611425623754,High
DS101,2025-05,Germany,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Google,Disease Education,23640.0,132373.0,8754.0,0.06613171732154217,0.026341294214653893,0.036261217447527444,0.6222291635394805,0.8460903285238388,0.5539331371582954,0.013149043889353378,High
DS155,2025-06,UK,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,YouTube,Disease Education,29495.0,71625.0,4701.0,0.06564655480031298,0.03058536126856804,0.028179643210618187,0.6740463342259568,0.8768388680372816,0.5498450182870189,0.035922649181675925,Low
DS178,2025-09,Canada,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Search,YouTube,Early Diagnosis,49031.0,560338.0,39399.0,0.07031396848627287,0.09835715597644099,0.037111167152809585,0.9606043028536694,0.854147008201201,0.914996822931218,0.026273039992598557,High
DS024,2025-08,UK,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,Google,Early Diagnosis,56986.0,472087.0,13001.0,0.027539752976690347,0.031122732705470203,0.017314969924718846,0.9213510285751685,0.9757967465912557,0.5735429961351934,0.016017818015673355,Low
DS070,2025-05,Brazil,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Search,Google,Early Diagnosis,58809.0,322498.0,20675.0,0.06410966734080532,0.06409685673092852,0.04650515992273146,0.8348508697602175,0.9602936715177472,0.9314603122841172,0.012992130538398455,High
DS062,2025-10,USA,Venetoclax,Oncology,Leukemia,Venclexta,Display,Instagram,Early Diagnosis,52217.0,298038.0,12075.0,0.040515813055905334,0.062368388325276886,0.025486308245337416,0.8802486920638777,1.0334320744934755,0.5408995569137249,0.04858561349313985,Low
DS133,2025-07,UK,Venetoclax,Oncology,Leukemia,Venclexta,Email,Twitter,Patient Support,11745.0,465364.0,21781.0,0.04680503616144617,0.07880937507332227,0.02514706765865282,0.943792208743889,0.9727681620147001,0.5200206403573961,0.011041844553096742,High
DS197,2025-10,France,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,Instagram,Early Diagnosis,13114.0,160709.0,7062.0,0.043946116362248946,0.09323610948920788,0.019234142117416926,0.7027880310876577,0.9446481256053748,0.9297328889852827,0.06632729585278456,High
DS183,2025-09,Brazil,Venetoclax,Oncology,Leukemia,Venclexta,Search,YouTube,Disease Education,42887.0,482153.0,24168.0,0.05012542020896209,0.0666197979275234,0.04367429453057286,0.9804149568292095,1.0241334498945769,0.590645723594295,0.0483852390293359,High
DS134,2025-03,India,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Twitter,Patient Support,55023.0,520832.0,35685.0,0.06851670815161241,0.048266514918870955,0.012847376970206947,0.8768904513651625,0.9357315000674317,0.6245483259402758,0.05135090553659452,Medium
DS053,2025-10,France,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Instagram,Therapy Promotion,39337.0,141007.0,7932.0,0.05625770063668513,0.09726643183984139,0.04917933473159792,0.7418346769761612,1.1954183742050684,0.9784167640512951,0.04838991782830817,High
DS096,2025-04,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,LinkedIn,Therapy Promotion,15686.0,112722.0,6505.0,0.05771496779265041,0.09612866277868494,0.019405721708248787,0.911271794686311,0.9173694199662407,0.8539248743643207,0.05199834219241153,Low
DS138,2025-06,USA,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,Google,Awareness Drive,34547.0,213590.0,15228.0,0.07129916088992345,0.057203532284663294,0.03643270333839358,0.6096563108489335,0.8999459770877467,0.7181346400212947,0.047837862829249796,Medium
DS097,2025-09,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,Instagram,Early Diagnosis,35583.0,349270.0,14621.0,0.041864282368174244,0.08539482153871077,0.01391876361580269,0.8719026350729487,0.9173313332826041,0.8976915870613089,0.034130225622544634,Low
DS127,2025-08,Brazil,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,LinkedIn,Disease Education,24150.0,145373.0,3087.0,0.02123759792082586,0.02088934258674989,0.04081117008706854,0.8585572206032313,0.9171918882017731,0.7471983513871312,0.012516139935932126,Low
DS108,2025-04,UK,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,Twitter,Therapy Promotion,49621.0,307870.0,17172.0,0.05578002250775717,0.05837129031798989,0.015674663446472226,0.9171159217024413,1.178129260840116,0.9447302068086983,0.055107007266260256,Low
DS153,2025-02,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,Google,Awareness Drive,33652.0,367173.0,16391.0,0.044642850302108475,0.09154945863677856,0.012626028676761934,0.8124890335527706,0.854453761570847,0.8311469571329861,0.05753532929069086,Low
DS036,2025-03,India,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,Facebook,Awareness Drive,55044.0,369627.0,26243.0,0.0709990721299525,0.027478313674130152,0.011674987958928589,0.8016180732493845,0.823864889332242,0.6962449006171151,0.06380668701215407,Low
DS072,2025-02,Brazil,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,Instagram,Awareness Drive,20379.0,52948.0,2019.0,0.03814192354340401,0.023593604419370848,0.03226762325641237,0.9339413962147007,0.9637873793370477,0.8086469132290435,0.06400141585946356,Low
DS191,2025-07,USA,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,Facebook,Awareness Drive,13343.0,168189.0,8428.0,0.05011358150960912,0.07967734463088678,0.029780622020888728,0.6511832656433211,1.0279637786756957,0.7460669961986699,0.04107530401848651,High
DS087,2025-10,Canada,Venetoclax,Oncology,Leukemia,Venclexta,Display,YouTube,Patient Support,12661.0,185870.0,8775.0,0.0472122264059431,0.056458563302407075,0.03060747835490464,0.8078357113337028,1.180154857671645,0.8247002336887468,0.026647419693276636,High
DS060,2025-04,Brazil,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,LinkedIn,Early Diagnosis,57496.0,391434.0,22854.0,0.058386303260837866,0.06682033809905462,0.017109446184861495,0.613437275631803,0.9351372209467418,0.7137610772801268,0.013708254374565198,Low
DS061,2025-03,India,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,Instagram,Patient Support,40072.0,301365.0,13594.0,0.045108774671439866,0.0883859050613254,0.03255616202423456,0.8834171807441988,1.1547572372478225,0.9984532073523975,0.05386837351886318,High
DS099,2025-04,Brazil,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,Instagram,Awareness Drive,13268.0,143602.0,3674.0,0.025586556836027646,0.04423159542894296,0.02992041575337734,0.6740606749373332,0.9866246820573048,0.9181715978929188,0.062357078211796785,Low
DS147,2025-10,UK,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,Facebook,Patient Support,15108.0,317405.0,22422.0,0.07064245480676452,0.077333749462635,0.014018240924540327,0.8498230010048364,0.8452050501387914,0.62751783481823,0.020672238012053683,High
DS105,2025-04,USA,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,Instagram,Patient Support,16364.0,98545.0,3011.0,0.030561689167263612,0.09921382443347455,0.02687346929473175,0.6388277312619747,0.8482276067820461,0.7919468568632974,0.06874416420300837,Low
DS072,2025-02,India,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,YouTube,Disease Education,35036.0,226344.0,6684.0,,,0.04002629449886842,0.7771990787017821,1.117448842119831,0.7785516829389385,0.06617646386016794,Medium
DS154,2025-07,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Facebook,Awareness Drive,33728.0,473658.0,33414.0,0.07054564652267332,0.08738890196530817,0.028848990048330345,0.9855848839488923,1.0717557274506813,0.9914266233810309,0.0419437237120791,High
DS105,2025-08,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,LinkedIn,Therapy Promotion,59007.0,189570.0,14943.0,0.07882921051682086,0.0496331162423526,0.048280657325393335,0.9188085390697266,0.976842531117199,0.7709355159787918,0.04644634463693773,High
DS006,2025-09,France,Venetoclax,Oncology,Leukemia,Venclexta,Search,Twitter,Therapy Promotion,46672.0,247311.0,13804.0,0.05581998278603993,0.09449193756830558,0.03527593885153459,0.7724061956039004,1.026771204614533,0.9147516370201425,0.029567549887100426,High
DS112,2025-09,UK,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,YouTube,Disease Education,48402.0,492773.0,32552.0,0.06605971738494873,0.05739502395497649,0.033477805772572804,0.9352117649441303,1.0176223207458803,0.8690947882692455,0.0574395430604058,High
DS158,2025-07,France,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,Google,Patient Support,14126.0,397088.0,14256.0,0.035902611722680555,,0.01069659615764904,0.7531162351671533,1.1235204424541818,0.7713611834691274,0.010588031616038263,Medium
DS181,2025-02,Brazil,Elagolix,Women's Health,Endometriosis,Orilissa,Email,Instagram,Therapy Promotion,27774.0,364132.0,17716.0,0.04865303932383026,0.052375417715830166,0.04727916878229526,0.6164709195852063,1.0734352045127729,0.9255132981508707,0.06755431507902852,High
DS054,2025-04,UK,Venetoclax,Oncology,Leukemia,Venclexta,Email,Google,Patient Support,52006.0,285368.0,12477.0,0.04372354867022764,0.022559721767415716,0.03029577676220479,0.8949644650158186,1.190726563673824,0.5185230765986754,0.042395236129058635,Low
DS184,2025-05,USA,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,Facebook,Disease Education,15700.0,123663.0,7333.0,0.05929884164233329,0.04302722344614415,0.019631972397525538,0.6512992822580259,1.1026058896196238,0.8453783280911693,0.04659262763848636,High
DS063,2025-02,Germany,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,YouTube,Disease Education,55380.0,229859.0,7856.0,0.03417761637146273,0.09378251289558537,0.03995306560514924,0.7333610128805653,1.0800623958582898,0.9828918752182803,0.014442877936834835,Low
DS089,2025-06,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,YouTube,Therapy Promotion,17594.0,230626.0,16648.0,0.0721869898186646,0.034335226364121285,0.022323039839586563,0.817544309330474,1.04843774223478,0.9040918812663279,,High
DS109,2025-02,Germany,Venetoclax,Oncology,Leukemia,Venclexta,Display,Instagram,Early Diagnosis,33280.0,253318.0,10424.0,0.041153728534549114,0.09844217346378344,0.021956766371363075,0.6028771824031439,1.0062559896079382,0.5753655421379689,0.012669665609103946,Medium
DS094,2025-05,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Instagram,Disease Education,32585.0,552777.0,26335.0,0.04764194078699015,0.07415084134052619,0.03152957792988535,0.8519204430887726,1.0386815892751844,0.8329113820277962,,High
DS166,2025-09,Brazil,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Search,Facebook,Therapy Promotion,37870.0,395053.0,18475.0,0.04676768056515118,0.08195293692695234,0.02469574636918128,0.6650020624236729,0.9005863881964303,0.6073667511921141,0.053899601155361326,High
DS094,2025-01,France,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,Twitter,Patient Support,49364.0,112423.0,5056.0,0.044973180845457615,0.09117884820031241,0.04934081230890939,0.8679370034810446,1.1455250228944875,0.7539666335860313,0.06607725042123448,Low
DS024,2025-10,Canada,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,Google,Awareness Drive,25448.0,390813.0,21452.0,0.05489136380989569,0.05893824385357305,0.02284351037230138,0.7405847169730666,1.0697733889661882,0.5326436456069552,0.04509609925267754,High
DS135,2025-05,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,Instagram,Therapy Promotion,24793.0,278402.0,11790.0,0.042349041950246524,0.05093540304044446,0.045382848256550694,0.9415289498184907,1.0395369502289875,0.636459423702167,0.038527380769721446,High
DS072,2025-03,USA,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,Instagram,Disease Education,56599.0,60200.0,4184.0,0.06950755083998168,0.09361437457909065,0.011600176888945084,0.8976346144652483,0.814064217898737,0.7225483434362723,0.0376961930062792,Low
DS018,2025-04,France,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,LinkedIn,Patient Support,59412.0,515498.0,11059.0,0.02145425564985037,0.06329845270089153,0.04481415997222599,0.909020853706481,1.0803626736517815,0.5697323272995174,0.049464224739248344,Medium
DS074,2025-09,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,Instagram,Awareness Drive,13662.0,426185.0,31352.0,0.0735649402712211,0.042159182542790836,0.019685787989570023,0.9478278979770585,1.050159297196581,0.5007236102604997,0.03118788451066315,High
DS051,2025-10,Canada,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,Facebook,Early Diagnosis,36948.0,368267.0,19561.0,0.053118003285494125,0.09625398809552195,0.024372048050605527,0.9311361983977614,1.095335014323106,0.9450944637209475,0.06740748237538487,High
DS046,2025-09,India,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,Twitter,Patient Support,34866.0,452382.0,27351.0,0.06046032927365051,0.0512159887757285,0.042765004069709865,0.6047919318664284,1.122790961198572,0.5676209991518262,0.027414942637757678,High
DS040,2025-09,USA,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,Google,Patient Support,43517.0,412667.0,22354.0,0.05417126879798201,0.09865011279852914,0.018699727312804577,0.9943615308493856,1.0857370132217925,0.9130410348150115,0.015378476094180353,Medium
DS197,2025-05,Brazil,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,YouTube,Patient Support,10264.0,561499.0,20593.0,0.03667563872257486,0.06116428374128917,0.036574481459043344,0.6915749685835026,0.8555603385152537,0.6008074310149357,0.0312445631014672,High
DS043,2025-01,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Instagram,Disease Education,39654.0,389529.0,15667.0,0.04022106872964726,,0.014264523452448432,0.6919355983194782,0.8033857686469239,0.9842074313478091,0.04552873599933183,Low
DS095,2025-10,France,Venetoclax,Oncology,Leukemia,Venclexta,Email,Instagram,Therapy Promotion,13121.0,382651.0,9838.0,0.025712597189071745,0.09265859969342685,0.03414512169397964,0.6966830508976076,0.9678592042889628,0.6784500670398527,0.05203477995146929,High
DS045,2025-02,Canada,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Twitter,Disease Education,15521.0,79151.0,5030.0,0.06355534621976032,0.026545512365179047,0.015096620752062138,0.9570335105558481,1.107651560648712,0.998080148108337,0.025239246952301304,Low
DS194,2025-01,India,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,Facebook,Early Diagnosis,22445.0,209966.0,5653.0,0.02692485434547908,0.030179453819442648,0.012875515656204905,0.8774344329056667,0.9976290309732827,0.808865608177315,0.06275806279536154,Low
DS118,2025-09,France,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,LinkedIn,Disease Education,45830.0,254159.0,12040.0,0.047375366068518394,0.028996053858682654,0.049706189890108644,0.6091282920059389,1.019953423795101,0.6545477443498546,0.04021312906101909,High
DS186,2025-07,Brazil,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,LinkedIn,Disease Education,29361.0,294056.0,12646.0,0.043005567998834426,0.041459415453124634,0.0428223892395281,0.8899929036838387,1.148478574887363,0.5850249464508297,0.014414778289585093,High
DS184,2025-07,France,Venetoclax,Oncology,Leukemia,Venclexta,Email,Instagram,Disease Education,16889.0,297723.0,23450.0,0.07876627637081218,0.03461910011661099,0.046449660040996134,0.6832554584179896,0.9494997766985743,0.7200417222687133,0.06528255937168871,High
DS128,2025-03,France,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,Facebook,Disease Education,43731.0,616158.4,20306.0,0.04284325287412851,0.073402237541052,0.048992310690003094,0.8425705963219763,1.0885941637746197,0.5440026251528507,0.047668745744200325,High
DS095,2025-05,India,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,YouTube,Therapy Promotion,51450.0,168116.0,11214.0,0.06670872614359295,0.05956518961677178,0.011666520017198484,0.6620885711196733,0.851289803695868,0.5858827950577394,0.010612764976770595,Low
DS077,2025-06,India,Venetoclax,Oncology,Leukemia,Venclexta,Email,Instagram,Awareness Drive,14263.0,450985.0,33031.0,0.07324193093617805,0.030037231125444822,0.012610469482506362,0.8252019055922788,1.0009767170298887,0.7456172844159425,0.044470259650083874,High
DS056,2025-07,France,Elagolix,Women's Health,Endometriosis,Orilissa,Search,YouTube,Disease Education,12879.0,323009.0,12947.0,0.040084608017439516,0.08612005335845825,0.039108843853068405,0.7574441367778488,1.139047114091549,0.9601291250558871,0.04221197602506175,High
DS195,2025-03,Canada,Venetoclax,Oncology,Leukemia,Venclexta,Email,Instagram,Patient Support,58287.0,408127.0,18744.0,0.04592932730651811,0.04243739767489811,0.013441046155474808,,1.0409778265709833,0.5983432013257252,0.0208638406071456,Low
DS005,2025-04,Germany,Venetoclax,Oncology,Leukemia,Venclexta,Email,YouTube,Therapy Promotion,31214.0,272763.0,18362.0,0.06732157103838979,0.09240712884158804,0.033319208091860605,0.7639718241834429,1.0918565462167773,0.6306820140913254,0.014683237480324223,High
DS183,2025-08,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,Instagram,Therapy Promotion,25652.0,450075.0,10462.0,0.023246928068218965,0.06691742176324378,0.04549184042016832,0.8113928003838188,1.1511276690280285,0.9054956365276197,0.014551227147695245,High
DS014,2025-04,USA,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,Google,Early Diagnosis,57084.0,381786.0,17795.0,0.046610082953002493,0.04325598509175364,0.026745354241919164,0.7780798585082538,1.1642209003286386,0.5517291418524766,0.0267838448084569,Low
DS014,2025-06,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,Facebook,Disease Education,58109.0,242154.0,16240.0,0.06706764279185412,0.02929513391354247,0.04387251847851543,0.7063170062216426,0.8204892284115634,0.5586713532018446,0.06715329320432942,High
DS076,2025-06,France,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Facebook,Therapy Promotion,55181.0,438454.0,34017.0,0.07758417346534324,0.06843622129103341,0.031076774692177296,0.6070767692484593,0.828839627660072,0.5780524988187001,0.013285595871377686,High
DS018,2025-06,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,LinkedIn,Patient Support,56759.0,287051.0,16718.0,,0.06285320863467223,0.03383883037551439,0.7887908811750617,0.9110948594217029,0.9764126574732386,0.015184549585608338,Low
DS003,2025-02,USA,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Facebook,Awareness Drive,54843.0,85357.0,4332.0,0.050759686722037844,0.02870738582620369,0.012837242734840371,0.7718181794874411,1.0966789505518713,0.6346823887742745,0.04374087333611921,Low
DS131,2025-04,Canada,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,Facebook,Therapy Promotion,19564.0,426213.0,30410.0,0.07135037752969517,0.06128140347341039,0.01952422509888315,0.6772735650932091,1.1816349412142857,0.6013582982553438,0.058490098654752354,High
DS104,2025-06,France,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Google,Disease Education,50716.0,103475.0,7971.0,0.07703538654514408,0.03754136322510815,0.023670914681913298,0.6825735978919457,1.1720194654566114,0.5046779839537134,0.04503173687746211,Low
DS084,2025-05,UK,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,YouTube,Therapy Promotion,58637.0,169714.0,9706.0,0.057191735769806185,0.06298533561864382,0.03249882454114709,0.9560191639495763,0.9422467320822281,0.6040920128003121,,Low
DS111,2025-09,India,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,Instagram,Therapy Promotion,15196.0,519907.0,34311.0,0.06599534671165411,0.030448723803420973,0.022407985584566848,0.6107585554307428,1.058009856643896,0.9027688190407572,0.06677713321079007,High
DS085,2025-08,Canada,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Instagram,Patient Support,15490.0,331038.0,25219.0,0.07618268173148757,0.059303803989576465,0.014391495588330971,0.7865669239488629,1.0224295451489158,0.815772385697772,0.0693570734385564,High
DS196,2025-04,India,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Google,Therapy Promotion,18152.0,414840.0,13643.0,0.03288749589336026,0.033903969826673645,0.024240509085959865,0.9505957135780928,0.9751874024594878,0.7836386856989286,0.02075001249032289,High
DS057,2025-01,India,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,Instagram,Patient Support,13820.0,447538.0,32692.0,0.07304985051160898,0.0936689252145235,0.026369535881898484,0.7133783438021781,0.8393060823253282,0.7395459605246145,0.06677781522630649,High
DS108,2025-10,USA,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,YouTube,Disease Education,32912.0,302415.0,8096.0,0.026773029109510856,0.0314815731313805,0.028578930478386902,0.9805059195934903,0.9443138566366116,0.9387420206587668,0.017217315605542693,Medium
DS146,2025-05,USA,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,Instagram,Awareness Drive,22061.0,99253.0,3884.0,0.039139956535391526,0.062373878473002714,0.043860410815384276,0.9819440303741875,0.8082346533348967,0.6762791277355042,0.05008863547494776,Medium
DS068,2025-08,France,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,YouTube,Patient Support,49807.0,276909.0,5820.0,0.02101816607215687,0.05501915188941087,0.036752153912184886,0.6870334855471824,1.0903485544459794,0.5406143141106543,0.037062311768878926,Low
DS173,2025-08,India,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,Google,Disease Education,49240.0,70032.0,4421.0,0.06313872483061399,0.08592700897365951,0.03915224796077551,0.6916458671026706,1.1826540053910453,0.512627280845578,0.029961117842538437,Low
DS187,2025-06,France,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,LinkedIn,Disease Education,10026.0,588758.0,33786.0,0.05738689040976647,,0.049587588647658803,0.9232358345617593,0.9874722074851299,0.8618522129835153,0.06061742731537845,High
DS141,2025-06,Canada,Elagolix,Women's Health,Endometriosis,Orilissa,Display,LinkedIn,Patient Support,44783.0,125443.0,6141.0,0.048959145098772604,0.05091967927013782,0.03104363351135045,0.8703418950508579,1.090752822527439,0.6783681344460539,0.04427921509336209,Low
DS171,2025-10,Brazil,Elagolix,Women's Health,Endometriosis,Orilissa,Display,LinkedIn,Patient Support,30639.0,395398.0,12482.0,0.03156986994280049,0.07413485067429189,0.026587355432937755,0.6096889353672548,0.9387447482589136,0.9033723717361261,0.05784561582299096,High
DS058,2025-01,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,Google,Disease Education,40332.0,289828.0,14944.0,,0.020883708804531873,0.02902238219132535,0.734420418500237,1.069947842361464,0.8191767920763138,0.03285015281096854,Medium
DS077,2025-08,Canada,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,LinkedIn,Early Diagnosis,41990.0,377983.0,15989.0,0.042302336677915386,0.058885899229272204,0.03670296493400407,,1.1735274516217928,0.7259395283518348,0.02491177744701791,High
DS066,2025-02,France,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Instagram,Patient Support,19164.0,503095.0,27990.0,0.05563664316841152,0.09803875946803041,0.029104542788443863,0.9098827472062246,1.1072548518459484,0.7487164338165381,0.057737806857838476,High
DS119,2025-03,India,Elagolix,Women's Health,Endometriosis,Orilissa,Display,YouTube,Therapy Promotion,44303.0,64698.0,2944.0,0.04550982467931897,,0.030029784328101147,0.8541036554587708,1.04966498236315,0.5662864336347653,0.033417812942632616,Low
DS108,2025-10,UK,Venetoclax,Oncology,Leukemia,Venclexta,Social Media,Instagram,Patient Support,32474.0,390347.0,11742.0,0.03008106429782157,0.052835351227129304,0.013803751992109176,0.6969505838597024,0.9507037373304601,0.7703216239761752,0.02383401293434486,Low
DS160,2025-08,Canada,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,Facebook,Therapy Promotion,32363.0,593934.0,21961.0,0.03697626397966981,0.06987317219858197,0.016586076893792226,0.7415855427768896,1.1788949900945331,0.8738204577913657,0.04274834585123031,High
DS104,2025-07,USA,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,Facebook,Early Diagnosis,49432.0,335835.0,12620.0,0.03757981441469192,0.04099439880458545,0.03320099209267879,0.88259425400289,0.8132691028140756,0.7837007909618522,0.02022757173679772,Low
DS095,2025-02,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,YouTube,Therapy Promotion,41196.0,389726.0,27343.0,0.07016137500444661,0.036917742109298,0.021428451433281988,0.9483009411994212,1.1557331858976443,0.8203265829100562,0.0288184659512122,Low
DS151,2025-04,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,Google,Patient Support,23036.0,391524.0,23377.0,0.059708261040945024,0.09743626741873057,0.03821165569999178,0.7030681252658391,0.913002360509778,0.5464473877104528,0.05117424939764873,High
DS157,2025-03,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,LinkedIn,Therapy Promotion,34587.0,410835.0,13828.0,0.03366009803296581,0.02072196438137465,0.04913677596426585,0.9312072742163726,0.9576679802112893,0.9730449253970459,0.050627196349264096,High
DS022,2025-02,India,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,Instagram,Disease Education,45539.0,152473.0,6106.0,0.04004946355082788,0.07314869533237155,0.032444495428323145,0.7843480820935257,1.1598964363918978,0.6098552313575258,0.05448519345178,Low
DS110,2025-08,India,Elagolix,Women's Health,Endometriosis,Orilissa,Search,Facebook,Awareness Drive,23682.0,98028.0,3035.0,0.030962231995444102,0.06994643119448529,0.02176076284774974,0.6632399374854366,1.1623304728747201,0.8475172657736647,0.024763524794507483,Low
